id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,Summary,posted_on,video_url,image_url,url,positive_reactions,negative_reactions,Sentiment Analysis
pfbid0NuRDMyt6vLcrPFZbAZUGSBx3aoDyKRpKJJs9vkwFakAEFNUsCd2yPqEFffkNhfYkl,OpenAI,12,99,0,0,0,0,0,0,99,4,"Announcing the first finding from our ""Science of AI"" effort: a simple statistical metric that lets us predict the parallelizability of neural network training on a wide range of tasks: https://blog.openai.com/science-of-ai/",2018-12-14T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/48363911_949974048524541_2556369903288320000_n.png?stp=dst-png_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=-zjzJC-fLrUAX9puXIV&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDMbpOa7B3kaSMImvi6d2QSjiejXfKm-qU8gkbzN2UTYQ&oe=64F09018,https://www.facebook.com/openai.research/posts/pfbid0NuRDMyt6vLcrPFZbAZUGSBx3aoDyKRpKJJs9vkwFakAEFNUsCd2yPqEFffkNhfYkl?__cft__[0]=AZUIlHFs3eEqFjo9dFs--rW_ygERqb__psOERzw9Q8Isen7d_H_gGgtdEc-iTcJZXR_Y9BSypNy8Lti8XcCowDZ37VSJCiy2dSrItJ20_U-p98cCQtfbxy0xFliHJT611USS_XDgEZbDV4FtLQ4vEdkPbxaNb-a6vNSLmzxUGxYxuD8aMGFynOIorR2V-5j-dhUaVciX1pmnazBCJM5Vx2Ij&__tn__=%2CO%2CP-R,111,0,positive
pfbid02PVpRUbiwvTuJFtyeBTYWSqncx6hmAkggzhoECaRYa9Nm9rkpRWos5cMZywkksjrkl,OpenAI,11,96,0,0,0,0,0,0,96,3,"We’re releasing CoinRun, an environment generator that provides a metric for an agent’s ability to generalize across new environments - https://blog.openai.com/quantifying-generalization-in.../",2018-12-06T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/47579280_944711155717497_3659726385787699200_n.png?stp=dst-png_p843x403&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=3T0cM40hetUAX_5XAuT&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAPoHWl1EHNAyqO0I98YqMkYxKXn5_xmVF7FMUwKG6R-A&oe=64F0B39A,https://www.facebook.com/openai.research/posts/pfbid02PVpRUbiwvTuJFtyeBTYWSqncx6hmAkggzhoECaRYa9Nm9rkpRWos5cMZywkksjrkl?__cft__[0]=AZWrKxyc9efbyvzq1ar5_cnxdKQTNIx2oJl1Gbw9JMo3F2EZKaJAkGSgEbZE-tVxHSdO2paZ0_NeslD1M8yIBXhjIzmRut-RVBjL1-DX0bhcS5i3DV-wl_5Dd8DcL5HmXm3eAOhLdDgQKdPSgCv2_aUWW5MeJDERVVVS2GhEB3cuek7O3uEB4rXai4cowotVUXhX9g8Y8Z7kfFwxCN2Z5qGO&__tn__=%2CO%2CP-R,107,0,positive
pfbid02uybtwBcqSZGFdxsikS69KWZpscXcdqCcVmHMTfaUMod4WoiJuCEytijUc8bZybtel,OpenAI,48,143,23,0,0,0,0,0,166,7,"We’re releasing Spinning Up in Deep RL, an educational resource designed to let anyone learn to become a skilled practitioner in deep reinforcement learning. Spinning Up consists of crystal-clear examples of RL code, educational exercises, documentation, and tutorials.Details: https://blog.openai.com/spinning-up-in-deep-rl/",2018-11-08T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/11592251509111946445?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F11%2Fspinningup-2.jpg&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbF1u4eS32Y1f6h_iAxAGi4SvTt6DZYQQ2NwHPFjBzWzBg&oe=64CAFDCB&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid02uybtwBcqSZGFdxsikS69KWZpscXcdqCcVmHMTfaUMod4WoiJuCEytijUc8bZybtel?__cft__[0]=AZUBIsZp3_eFISUIMBJkW6V58Ii7Gl2JAujdZ0iWM5TyEstUJO5Ot5m7zeIjpA5_Q1jOU5i_cZLI6bHdxVBSxqwEJXSIOhJNT_jFrEPqhBdIU3fhGcRQsmiXz3sEk9aCvponxr3srrvko_CJ2MQdNxQPQ32AM21Zzu15L3Q_hElxnCisDRIOqpw_khayauA9Tl-nzalL78KLF2n55_IMAhlt&__tn__=%2CO%2CP-R,214,0,positive
pfbid029i5BCToMUTrekVDys7RqbMmd9NqoFquDEdDx6sg1ac8BenyFox7maqXYinymKiUrl,OpenAI,17,120,9,0,0,0,0,0,129,2,"We’ve built an energy-based model that can quickly recognize, generate, and transfer simple concepts after only 5 training demos: https://blog.openai.com/learning-concepts-with-energy.../",2018-11-07T00:00:00,['blob:https://www.facebook.com/07e6f62e-fe7c-4f53-b54e-a7ef26ff9984'],,https://www.facebook.com/openai.research/posts/pfbid029i5BCToMUTrekVDys7RqbMmd9NqoFquDEdDx6sg1ac8BenyFox7maqXYinymKiUrl?__cft__[0]=AZULTIherHiE0lwQNnFb5FQF0EtSrAcTmJfTMfJfvFeTLoVrMzl-9jUff9ipAH--eIk_02_pFWitRMzCqePeE2NdoK9sH-NVkgRtqjFQvMYcz8oXSQlOuq4eoAiJN2obMKFagfifcpQL3beRzTgNYkT12I-4-vJFBAYOjbTj2zmBBKYlRY3IaQJAxzUyvyduapZs7VcNz_oFQ5Igk38U4DTU5C7KfgQ8EACN1QOjRenrkw&__tn__=%2CO%2CP-R,146,0,positive
pfbid0LRhRbGehBjPiVLSoNnYECtQtxgXbwi22FfNpmAig1HRapu8xK35JpFxN2x9gWVZxl,OpenAI,22,99,6,6,0,0,0,0,111,1,Random Network Distillation: A prediction-based method that achieves state-of-the-art performance on Montezuma’s Revenge: https://blog.openai.com/reinforcement-learning-with.../,2018-10-31T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/45063130_923751781146768_4587169619252346880_n.jpg?stp=dst-jpg_s960x960&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=PnIJX5W33okAX_DOS6K&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBWSpHLhuWzmABp1jTnkXOl8IA-rOZevvohpQr28A-54Q&oe=64F093C9,https://www.facebook.com/openai.research/posts/pfbid0LRhRbGehBjPiVLSoNnYECtQtxgXbwi22FfNpmAig1HRapu8xK35JpFxN2x9gWVZxl?__cft__[0]=AZXsD4wCGg2O3T9OKoc8lhqS4xJRAoYuxxcJWAFkBqoR1XZ7B2vBauRb5G2Atyl0hgiqVsIzJXDjrT5tK4d54jl465et0246gJKWzbPuixtUMBgb4x5Pw5DAvIur5wzwLAp_noYiTSKcsz6NmbBecLwfnlYhEoUCccew9W6fJJsnMisHkUk72A6CINf9W3noNVxp-bWragInykTv7lbp50jr&__tn__=%2CO%2CP-R,133,0,positive
pfbid02q5mM2T4acKLw76XJ6Agvinze8YohoG4NmiRjiTFBVf6uviWTY1XkX8fA7HAwXdYzl,OpenAI,29,150,11,0,0,0,0,0,161,7,"We’re proposing an AI safety technique called iterated amplification that lets us specify complicated behaviors and goals that are beyond human scale, by demonstrating how to decompose a task into simpler sub-tasks, rather than by providing labeled data or a reward function.Details: https://blog.openai.com/amplifying-ai-training/",2018-10-22T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/1545026211747430384?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F10%2Famplification_cover-1.jpg&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHskFC7M4QWSEiFmquuLfjdZ9NSiS9sNs4Rf1N23CmJfQ&oe=64CAD3E1&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid02q5mM2T4acKLw76XJ6Agvinze8YohoG4NmiRjiTFBVf6uviWTY1XkX8fA7HAwXdYzl?__cft__[0]=AZWYvglbK0c8717Rd_CNoNa8UU0gpMDzh8iurXutloqM3zHq-3bd-oOuYIQ-_s4-ji-OrsOvj0tW2qZ6np6vxUrc4kTUhEgvGzqSYJdbJKXxUbFbUeynJEq5qeTEd58oI7ubFgiQLVd3tb2N7cOEKqDoeemPPKvwsL8H6hKSGg6AK_m1lhAsut-yvkXjdvwstwAiw3zYXOk58yjoUbEOaIdQ&__tn__=%2CO%2CP-R,190,0,positive
pfbid0AM6XSPZ7d1hvS96ot8wNWMtb1PBnQms7gTXv3imLB4d7Dd7Ep24nheNfJtFDeDz3l,OpenAI,8,42,4,0,0,0,0,0,46,2,"Apply for our Winter 2019 OpenAI Scholars Program, open to individuals from underrepresented groups in STEM interested in becoming deep learning practitioners https://blog.openai.com/openai-scholars-2019/",2018-10-11T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/2348593341852676635?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F10%2FIMG_8120-1.jpg&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGxHpWtbsUcR1WGAhWI69R6IpUCd9zCRhgGr1VybU3grQ&oe=64CA8F05&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid0AM6XSPZ7d1hvS96ot8wNWMtb1PBnQms7gTXv3imLB4d7Dd7Ep24nheNfJtFDeDz3l?__cft__[0]=AZXrtOywz25xsLzhyeg6kAtXRqCv2PLTAAP5jP0qNfucUYbH6eKzWsl65Lun3Aoe2Cb7ExobAMfjIuhbKCRJ4fG9WC7Z7IiXbedGA-Il4YXSB5ma17hQWX6HcH9mtj6n7cu0a4XrKi4qkHUEF7HC7VsxDYVvTBLgS8tywcYcpjL3u7hO41LQ4LN3XofgPToVaLBmLgfBM0QB5WohPph35MOl&__tn__=%2CO%2CP-R,54,0,positive
pfbid02UA1CXzwNiAzqHwHsy2KjGuvK8QEySiaJXzspEzmqfp7XtMvo9XZrVDaBrCPTMr5rl,OpenAI,13,81,7,0,0,0,0,0,88,6,Come join the OpenAI team as a Fellow or Intern in 2019 — applications now open: https://blog.openai.com/openai-fellows-interns-2019/,2018-10-09T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/1903602800208380603?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F10%2FImage-from-iOS-2.jpg&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFBSzhu8UT9nQ68ewoOnTZRO5omJzzNRo3ZNFqTs6N5Hw&oe=64CABB63&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid02UA1CXzwNiAzqHwHsy2KjGuvK8QEySiaJXzspEzmqfp7XtMvo9XZrVDaBrCPTMr5rl?__cft__[0]=AZXDMECO9zoMneRvi_yC9ezYXrSM5SuQgkzQkTwCqxVjxVa0aT_zs1tkfLyIZY-z724Ghiho2i_uvT1ZB9uyMGgPGifd4W9s8xtxGrVbnntbBmBciL4Bid6rY28MDRbH6e5JfzKNQ7SU-B8oBUimNo-_3czagVBz_NMjVQ23X28Z6kGFL9dYIgun4S2ZvtH3lnzJiHal5wbvTUzDsAKz7oXP&__tn__=%2CO%2CP-R,101,0,positive
pfbid0ESC3WP5q7aVYfNnx4Pk4wx4TpFd9XcRefxmXJEaX46GuxBqTT2c2MmBS1CpREVUel,OpenAI,8,91,0,0,0,0,0,0,91,3,Details on the final projects of our first class of OpenAI Scholars: https://blog.openai.com/openai-scholars-2018-final-projects/,2018-09-10T00:00:00,[],,https://www.facebook.com/openai.research/posts/pfbid0ESC3WP5q7aVYfNnx4Pk4wx4TpFd9XcRefxmXJEaX46GuxBqTT2c2MmBS1CpREVUel?__cft__[0]=AZW--zMzTAA6oCpxu395J6q0Zwm6ikF410qMfLjWrKC7Seh3u4LO-8DSjC9jA9Epa4BW9VGtLji0P-ykzVwKRTgoqaJpht7Wm7VcL2amJ0QG9v_mGdYAbEwGw-vx8b8I84neVclsoGz-tYvxztC0CE8G6I4qJ3qZ6aQWdIM_P2pXQsYTID6BUsrep9XizC2PAcpU8qt_yEpDztEMCySq258b&__tn__=%2CO%2CP-R,99,0,positive
pfbid0Sv32jfU4M3C7x78fZfavHnkKJagkEJEKmQ9KWGAgYHrycXC5NtMYkC7yEZzgJVCMl,OpenAI,10,71,0,0,0,0,0,0,71,13,OpenAI Five match starting now: https://www.twitch.tv/dota2ti!!https://twitter.com/OpenAI/status/1032347087701082112,2018-08-23T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/15117684417020091009?url=https%3A%2F%2Fstatic-cdn.jtvnw.net%2Fjtv_user_pictures%2F9b1993ab-8ae9-4136-9af8-6ddb59e87af1-profile_image-300x300.png&fb_obo=1&utld=jtvnw.net&stp=c0.5000x0.5000f_dst-jpg_flffffff_p139x139_q75&ccb=13-1&oh=06_AbGn1lu9nDzL8vGS1Iq7ldspotPUqB_IRxrsukvh6vudDg&oe=64CACB37&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid0Sv32jfU4M3C7x78fZfavHnkKJagkEJEKmQ9KWGAgYHrycXC5NtMYkC7yEZzgJVCMl?__cft__[0]=AZUDp0IJ3Cv2iJqTtZD_fNCo8AX7huP4wS93YxXivXNNGyoS1eXM7MZPPOh9eN7nCwgf2ABbvXe0vTPxMUpNSoz9R9pOiA99GVTldOr748oFUucTETLrg5KgHhhbU7HseSWzxaAXO6u681tU41s2fuz-MXJCLWx0L_GkDckxndPTjW6nZ5W83YGFn3kmoRan7EylzYRapHR5sdaMFm45uJ-Y&__tn__=%2CO%2CP-R,81,0,positive
pfbid01RspUZ8Us4AkitJzEfDzwNL7DXvVnC4rDzJH3ZRHJ4PMS3vE1LaqAoEYaLgKBSiPl,OpenAI,8,66,0,5,0,0,0,0,71,2,"Post-game analysis of the OpenAI Five Benchmark games, with Dota analysts William ""Blitz"" Lee and Kyle ""melonzz"" Freedman: https://www.youtube.com/watch?v=80pm62J9kto",2018-08-20T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/6574230782340504116?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F80pm62J9kto%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.17.1280.668a_dst-jpg_flffffff_q75_s500x261&ccb=13-1&oh=06_AbGvnWy2UrXF-QJU_DlP81VuaL4U7y0NatqpCJDNgAx-Hw&oe=64CA8BFA&_nc_sid=ff403b,https://www.facebook.com/openai.research/posts/pfbid01RspUZ8Us4AkitJzEfDzwNL7DXvVnC4rDzJH3ZRHJ4PMS3vE1LaqAoEYaLgKBSiPl?__cft__[0]=AZXxCYR2mGRubKyKwzbUbbnnFfoILjHJgjJ19g-6YnOAyCpwbQg2_Bp4DsoNMNuI8cEPY2DLfQUQIUAd2r5jJHSHLAHEDnSFCrSNORdf7FDPBJGXTUijci97XQXAvDbvxlMCrDU6cvWKJAjdBIQCWJoAJdlseSwpmeVm3FCDKP8YWR_phbHJYgsWVf_U_XNyC_ZyKlVxSrrGp-RoxfdbDRtl&__tn__=%2CO%2CP-R,79,0,positive
pfbid02ETPfFPVBtmSuBTVDxh3kB1u5rzwSBaTuNie3ExDcfn7eoCQdjzHHkk8b3Y7Waw8El,OpenAI,49,252,22,21,0,0,0,0,295,29,"OpenAI Five will be playing against five of the world's top Dota 2 professionals in front of nearly 20,000 audience members at The International on Wednesday, Thursday, and Friday: https://openai.com/five/",2018-08-20T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/16038220233170292576?url=https%3A%2F%2Fopenai.com%2Fassets%2Fimages%2Ffive%2Fti-e53c9d7b0e.jpg&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEDhMUZdqLvmsiG5zQYcyYMov9Ab9stv5Yj_qUvzQsQHQ&oe=64CA978A&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid02ETPfFPVBtmSuBTVDxh3kB1u5rzwSBaTuNie3ExDcfn7eoCQdjzHHkk8b3Y7Waw8El?__cft__[0]=AZXqXkjo_U_fS785B4LC0CoxHl6RPm3GdfntdQ4OE_d4IgO-1vDXZHUJRsbIyIp35FEJgSehzL93rQAJlm7UivVsndpliB7SMCow_vqx33dpjQU_5q8mUB3_Lkb4Yony2OOAt4x81yB8t7vZcSGU8dTl9tTNOwzpyNZMb-5g7-v756etHGlhdHq4I-cgknqKQGveW-CDZ5g6rfKEnRlshL-u&__tn__=%2CO%2CP-R,344,0,positive
pfbid0v6vNVDizuuyeXsa2Sr3r4oHoT9WdhMmWdq7nog7o8EtyAfu7i8PFkMizfDrKPTYzl,OpenAI,32,145,12,0,0,0,0,0,157,10,"Results from yesterday's Benchmark versus 99.95th percentile Dota players: https://blog.openai.com/openai-five-benchmark-results/.Great play by the human teams, giving us great insight into OpenAI Five's progress.",2018-08-06T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/16331596921203992840?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F08%2Fmain.jpg&fb_obo=1&utld=openai.com&stp=c0.143.3000.1566a_dst-jpg_flffffff_q75_s500x261&ccb=13-1&oh=06_AbHjDiJh0PwnbjzkN4CgCJQ7oTM1bTXIYyXTVSka6ihGOA&oe=64CADA4C&_nc_sid=ff403b,https://www.facebook.com/openai.research/posts/pfbid0v6vNVDizuuyeXsa2Sr3r4oHoT9WdhMmWdq7nog7o8EtyAfu7i8PFkMizfDrKPTYzl?__cft__[0]=AZUcx7uikJWnUp_1IQfYWztmaWrlhK8F4VoOOc2T80Em_kxzvBQRcEQiLulSgt9Rg0P3_qCEkQF5bNSlz0skvM5P69_GIStfWQldc_MnalzTrazRs2WUB9mi0bVNujzXzr5uMnS1IoJHXbe3RMWOu0mCZZ5ktxfGeY505nr15KIozAjh6sL_TTYqfM5zC6LBaj0ps1vcKGmIy7vmLYWw7rSc&__tn__=%2CO%2CP-R,189,0,positive
860882887433658,OpenAI,236,395,56,45,0,0,0,0,496,25,"We've trained a human-like robot hand to manipulate physical objects with unprecedented dexterity. Our system, called Dactyl, is trained entirely in simulation and transfers its knowledge to reality, adapting to real-world physics using techniques we've been working on for the past year. This system is trained using the learning algorithm and code created for OpenAI Five: https://blog.openai.com/learning-dexterity/",2018-07-30T00:00:00,['blob:https://www.facebook.com/2f19c507-6839-401f-92c9-5388632ba1ed'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/36168813_860911347430812_6354903773747347456_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=jF4Jn_xqO3cAX9WazvD&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCffKFNYvdKG4VgCsZhQxQLaeoqYiiaiJMxL70JkYvvKA&oe=64CDBBEC,https://www.facebook.com/openai.research/videos/860882887433658/?__cft__[0]=AZW9MsV0r8zmPopRCGQQRLwcKCu9yw9GY9VbNRnHzF41kYFbai528_0RxR0Y8HxwlNtfTQaGMR2iOy-FkZsaiHtJfDx2uvM2jm9FkSTV9l2KYX2oN4Tnj9LR0W1QYrCicOINgBsW7C7XBLYPglbvHvESMOfB27pXmgddITq3KcZV7AoK65s5t6lIBOP2lvQA_DBJ8MK11wrEiojrhSQ63CaU&__tn__=%2CO%2CP-R,732,0,positive
pfbid0Q4Fje1nB5ipyi7oPBWfwzpVM2UMR88VZrqJ25g3RH8uNvspVj8yeK7UqfEpqecaWl,OpenAI,15,122,0,0,0,0,0,0,122,5,"Our first class of OpenAI Scholars is underway, and you can now follow along as this group of experienced software developers becomes machine learning practitioners. We had over 700 applicants for the 8 OpenAI Scholars slots and reviewed each application on a standardized list of criteria for maximal fairness. We hope this group inspires many other developers to make the transition to machine learning too: https://blog.openai.com/openai-scholars-class-2018/",2018-07-25T00:00:00,[],,https://www.facebook.com/openai.research/posts/pfbid0Q4Fje1nB5ipyi7oPBWfwzpVM2UMR88VZrqJ25g3RH8uNvspVj8yeK7UqfEpqecaWl?__cft__[0]=AZV8KTeXBtx5cK28c_2Oz63NqkVygkL_bDVv-EuYZIQkS23cBSLykME4B8K6KSUrrsNgC81aM3bnIFWtgdOxz9zA0___PlBVvxM9KqBy6ac0xrbAwgUMPOLbV7EYi1mB5C1HloHbf1DK2FrB9baBj2EwIc_OD-XzYI0uUpy879w_cRezRwEYFdJNacVAeHC1tj-NwnvR9HFPjg3W9XfywkFB&__tn__=%2CO%2CP-R,137,0,positive
pfbid0LKh4yMnBxrgRvo1PQn7VR4pXc4hxQ31VX3ka1UgMuhHXSBiB62ZjKtQToK27NusUl,OpenAI,42,211,17,15,0,0,0,0,243,24,"We’ve removed the most significant restrictions on OpenAI Five’s gameplay — wards, Roshan, mirror match. We'll play 99.95th-percentile players on August 5th to see if we have any hope of beating top professionals by The International at end of August: https://blog.openai.com/openai-five-benchmark/Request an invite to attend in person: https://docs.google.com/.../1FAIpQLScD7voLwWw0ma.../viewform",2018-07-18T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/13207241381658221720?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F07%2Fbenchmark-2.jpg&fb_obo=1&utld=openai.com&stp=c17.0.766.400a_dst-jpg_flffffff_q75_s500x261&ccb=13-1&oh=06_AbFnxWZUyabSpacD7Tcc5wYlDWai-193Lx6yDGsMrzX5Ng&oe=64CAAE9A&_nc_sid=ff403b https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/18298997520789307537?url=https%3A%2F%2Fdev.dota2.com%2Fimages%2Fmisc%2Fvbulletin4_logo.png&fb_obo=1&utld=dota2.com&stp=c0.5000x0.5000f_dst-emg0_p45x45_q75&ccb=13-1&oh=06_AbFY0t-KZBkB9LvxClikx4z_SeVGzcwAfeGfhg_lHepOlg&oe=64CABAC4&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid0LKh4yMnBxrgRvo1PQn7VR4pXc4hxQ31VX3ka1UgMuhHXSBiB62ZjKtQToK27NusUl?__cft__[0]=AZUCGC4Qa3qlkLuvV_GhlC4ukIqyM2_QnkBWOZuiY6PNIG5SrXBKsalaxI9aS8KZBsyZJ9acg5-N3Pp81lUtDP5QAHMfQEqKvRsCAmbQLQZcgwOz7f2FlizCuSRm8vJMveH7sd7fF3S_SzmpQuWK7jQQVg6M6Bi1iHcHLbBjv01ZWx3XNFOzEVBFarxM54tXKdi4rqN15lzcJLAWHjvisYiL&__tn__=%2CO%2CP-R,285,0,positive
pfbid02xokCj2dCd4cF8QWvtRAYWASPj4VGMUKiZZ3j4PmL2UJgE3rR7k9WxrAH4s8T6GTkl,OpenAI,35,127,0,8,0,0,0,0,135,11,"Synthesizing realistic high-resolution images with Glow, a new reversible generative model: http://blog.openai.com/glow/",2018-07-09T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/17504876426706911491?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F07%2Ftransforms2.png&fb_obo=1&utld=openai.com&stp=c0.0.1024.535a_dst-jpg_flffffff_q75_s500x261&ccb=13-1&oh=06_AbEi9lgB3hN9PZZqL4J41_SJyW9gfw_xLj5wUJpsgDW8AQ&oe=64CA90A8&_nc_sid=ff403b,https://www.facebook.com/openai.research/posts/pfbid02xokCj2dCd4cF8QWvtRAYWASPj4VGMUKiZZ3j4PmL2UJgE3rR7k9WxrAH4s8T6GTkl?__cft__[0]=AZUDH_LnICU1U4veYq96LaRnq6uGphXM6pallt90h1BdYxOGVDR7dcvIIiPQVQgV2uj2_TAxDZjW8C3rY23HvkCW-Lef_IbHxhxHE2GWCN5HLx6lHoRXlDv9dkCSNYiGZue7i4PiNcdf47sr-SC2MlNpH6aXnwbV3Y5EyibAzg08y83h7EkgIQEnEqe2DpiBIVWveaFiYaF5IPo0lVzd3FBi&__tn__=%2CO%2CP-R,170,0,positive
835717133283567,OpenAI,19,116,12,10,0,0,0,0,138,5,New high score on Montezuma's Revenge using only a single demonstration: https://blog.openai.com/learning-montezumas-revenge-from.../,2018-07-04T00:00:00,['blob:https://www.facebook.com/06ccdb68-4c1e-4dd4-8b0c-0489dee975f6'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/34648941_835718836616730_2216774174997741568_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=PCvrkH7h-hsAX9s1S2Q&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCNtCRWHRvNYRXIriTYd87FHxTlKb99v-Se2OipAyaWvg&oe=64CEA085,https://www.facebook.com/openai.research/videos/835717133283567/?__cft__[0]=AZV4y6tKcqKH8upkqHLnNG8QSrj4UiWZV6MaXoLgJHuW_oI4X76HWY2DQaJiWIocg-oqdGcyiFvLGnCX3NCBhSUSj8zEfP7Uxqso_PjsIz2uNqBsRsPAp5hbJ97yAuEanH_dua1eD7sT-cHuv54EADokV8RRGEdHuv33UQoy7hyKUyu36DvfcKwlRPaBbx7VLryhU-7WM-_4phFDJERDZSrn&__tn__=%2CO%2CP-R,157,0,positive
826535460868401,OpenAI,292,405,51,44,0,0,0,0,500,70,"Our team of five neural networks, OpenAI Five, has started to defeat amateur human teams at Dota 2. Here we describe our progress to date, how our system works, and how you can follow along as we gear up to play a team of top professionals at the Dota world championships, The International, in August: https://blog.openai.com/openai-five",2018-06-25T00:00:00,['blob:https://www.facebook.com/35c7e00b-258b-4199-b743-aff45bfea05c'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/32205320_826695094185771_1591021440247791616_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=0uuuZyNdqEcAX_z9FYV&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDKH0y5VnyiPWMOhzCwXWqTRU5Wobl3KeGPt68TZQzZDw&oe=64CD3C30,https://www.facebook.com/openai.research/videos/826535460868401/?__cft__[0]=AZX5iPvjgdmt52RuhDcEU8LvfZ0-r5DFgWbw-RAryxFdYezIO8G2kLXDKcJvxn8YQALZBpjLasTMPmVlk3HQ5JntQfJEhHgEMWkJjHrhi57w-GNjvI0Ho8Q24JDech_kvSz2zw_nLSs95uqyW0sNJEvs3wYj4zUyPozrRCr1tj9AQPYGpLUirGwVLDlet7B2FZPoRDR1Va7J0H2MiU0DPdyR&__tn__=%2CO%2CP-R,792,0,positive
